,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
1382,,,2020-06-18,4.452341567226387,,,,,,,,
1383,,,2020-06-19,4.542712438919841,,,,,,,,
1384,,,2020-06-22,4.565352735799837,,,,,,,,
1385,,,2020-06-23,4.572754719640407,,,,,,,,
1386,,,2020-06-24,4.536389420795297,,,,,,,,
1387,,,2020-06-29,4.60414038947608,,,,,,,,
1388,,,2020-06-30,4.638066958581232,,,,,,,,
1389,,,2020-07-01,4.669371705714696,,,,,,,,
1390,,,2020-07-02,4.620975586204884,,,,,,,,
1391,,,2020-07-03,4.574236353582236,,,,,,,,
1392,,,2020-07-06,4.662308904339008,,,,,,,,
1393,,,2020-07-07,4.7278205129416,,,,,,,,
1394,,,2020-07-08,4.98038223388872,,,,,,,,
1395,,,2020-07-09,5.167605828025591,,,,,,,,
1396,,,2020-07-10,5.292850182646647,,,,,,,,
1397,,,2020-07-13,5.292850182646647,,,,,,,,
1398,,,2020-07-14,5.31118631321634,,,,,,,,
1399,,,2020-07-15,5.585975896629746,,,,,,,,
1400,,,2020-07-16,5.773929717722724,,,,,,,,
1401,,,2020-07-17,5.757149842913392,,,,,,,,
1402,,,2020-07-20,5.751813631637509,,,,,,,,
1403,,,2020-07-21,5.937336032620598,,,,,,,,
1404,,,2020-07-22,6.144119012763624,,,,,,,,
1405,,,2020-07-23,6.127873069023721,,,,,,,,
1406,,,2020-07-24,5.932811905909415,,,,,,,,
1407,,,2020-07-27,9.321278212504154,,,,,,,,
1408,,,2020-07-28,5.738966625910275,,,,,,,,
1409,,,2020-07-29,5.723271247702323,,,,,,,,
1410,,,2020-07-30,5.922990901531424,,,,,,,,
1411,,,2020-07-31,6.095476386100803,,,,,,,,
1412,,,2020-08-03,6.198870596751395,,,,,,,,
1413,,,2020-08-04,6.291030754539047,,,,,,,,
1414,,,2020-08-05,6.274282735071422,,,,,,,,
1415,,,2020-08-06,6.26610373794284,,,,,,,,
1416,,,2020-08-07,6.245276068419846,,,,,,,,
1417,,,2020-08-10,6.088266402955495,,,,,,,,
1418,,,2020-08-11,6.038591071384771,,,,,,,,
1419,,,2020-08-12,5.9904157233472235,,,,,,,,
1420,,,2020-08-13,6.051668913875882,,,,,,,,
1421,,,2020-08-14,6.112582186129503,,,,,,,,
1422,,,2020-08-17,6.112582186129503,,,,,,,,
1423,,,2020-08-18,6.182035777688849,,,,,,,,
1424,,,2020-08-19,6.247352469540024,,,,,,,,
1425,,,2020-08-20,5.99200730035751,,,,,,,,
1426,,,2020-08-21,6.157253119412128,,,,,,,,
1427,,,2020-08-24,6.111192268032008,,,,,,,,
1428,,,2020-08-25,6.148807764812786,,,,,,,,
1429,,,2020-08-26,6.1709155373302504,,,,,,,,
1430,,,2020-08-27,6.181613472364315,,,,,,,,
1431,,,2020-08-28,6.179884929828971,,,,,,,,
1432,,,2020-08-31,6.285493778642348,,,,,,,,
1433,,,2020-09-01,6.328088897621718,,,,,,,,
1434,,,2020-09-02,6.459156218174339,,,,,,,,
1435,,,2020-09-03,6.662021876358077,,,,,,,,
1436,,,2020-09-04,6.7440591199419515,,,,,,,,
1437,,,2020-09-07,7.066581293518302,,,,,,,,
1438,,,2020-09-08,7.015599012588416,,,,,,,,
1439,,,2020-09-09,7.125760037532536,,,,,,,,
1440,,,2020-09-10,7.059582617667849,,,,,,,,
1441,,,2020-09-11,6.844144181315879,,,,,,,,
1442,,,2020-09-11,6.844144181315879,,,,,,,,
1443,,,2020-09-14,6.81840335416888,,,,,,,,
1444,,,2020-09-15,6.86541723272461,,,,,,,,
1445,,,2020-09-16,6.837023819934574,,,,,,,,
1446,,,2020-09-17,6.968485454644231,,,,,,,,
1447,,,2020-09-18,7.251560597018462,,,,,,,,
1448,,,2020-09-21,7.579461881530397,,,,,,,,
1449,,,2020-09-22,7.627287965800264,,,,,,,,
1450,,,2020-09-23,7.993852943111041,,,,,,,,
1451,,,2020-09-24,8.041918399763961,,,,,,,,
1452,,,2020-09-25,7.643589649391781,,,,,,,,
1453,,,2020-09-28,7.496508464139407,,,,,,,,
1454,,,2020-09-29,7.406923588397578,,,,,,,,
1455,,,2020-09-30,7.675877341808294,,,,,,,,
1456,,,2020-10-05,7.784812488343063,,,,,,,,
1457,,,2020-10-06,7.7468006547091335,,,,,,,,
1458,,,2020-10-07,7.6750381079625765,,,,,,,,
1459,,,2020-10-08,7.6122998242481605,,,,,,,,
1460,,,2020-10-12,7.6122998242481605,,,,,,,,
1461,,,2020-10-13,7.547985893269831,,,,,,,,
1462,,,2020-10-14,7.684379006018649,,,,,,,,
1463,,,2020-10-15,7.654813242363768,,,,,,,,
1464,,,2020-10-16,7.620442531472838,,,,,,,,
1465,,,2020-10-19,7.7319825697609055,,,,,,,,
1466,,,2020-10-20,7.632518062631802,,,,,,,,
1467,,,2020-10-21,7.653739270468114,,,,,,,,
1468,,,2020-10-22,7.585726659453903,,,,,,,,
1469,,,2020-10-23,7.648992537805729,,,,,,,,
1470,,,2020-10-26,7.7064323107260595,,,,,,,,
1471,,,2020-10-27,7.704842745951076,,,,,,,,
1472,,,2020-10-28,7.627510146789686,,,,,,,,
1473,,,2020-10-29,7.681485190298289,,,,,,,,
1474,,,2020-10-30,7.5524733972210445,,,,,,,,
1475,,,2020-11-02,7.4456353941921165,,,,,,,,
1476,,,2020-11-03,7.474892031107086,,,,,,,,
1477,,,2020-11-04,7.470774867554905,,,,,,,,
1478,,,2020-11-05,11.133676800631292,,,,,,,,
1479,,,2020-11-06,7.503880983695287,,,,,,,,
1480,,,2020-11-09,7.526890635096979,,,,,,,,
1481,,,2020-11-10,7.563734705329731,,,,,,,,
1482,,,2020-11-11,7.660693917229294,,,,,,,,
1483,,,2020-11-12,7.566570319067736,,,,,,,,
1484,,,2020-11-13,7.548298584495676,,,,,,,,
1485,,,2020-11-16,7.548298584495676,,,,,,,,
1486,,,2020-11-17,7.5752810145984695,,,,,,,,
1487,,,2020-11-18,7.609999507379723,,,,,,,,
1488,,,2020-11-19,7.716769129347976,,,,,,,,
1489,,,2020-11-20,7.732574287436801,,,,,,,,
1490,,,2020-11-23,7.789139899385526,,,,,,,,
1491,,,2020-11-24,7.752413105729722,,,,,,,,
1492,,,2020-11-25,7.799082822499714,,,,,,,,
1493,,,2020-11-26,7.824720929980965,,,,,,,,
1494,,,2020-11-27,7.946257450864897,,,,,,,,
1495,,,2020-11-30,8.214738524672313,,,,,,,,
1496,,,2020-12-01,8.220396892310864,,,,,,,,
1497,,,2020-12-02,8.279297874530947,,,,,,,,
1498,,,2020-12-03,8.124733445226697,,,,,,,,
1499,,,2020-12-04,8.007585867872148,,,,,,,,
1500,,,2020-12-07,8.036658368106675,,,,,,,,
1501,,,2020-12-08,8.01052272993564,,,,,,,,
1502,,,2020-12-09,7.987883634003891,,,,,,,,
1503,,,2020-12-10,7.975367074512025,,,,,,,,
1504,,,2020-12-11,7.863257685925271,,,,,,,,
1505,,,2020-12-11,7.863257685925271,,,,,,,,
1506,,,2020-12-14,7.87643127982399,,,,,,,,
1507,,,2020-12-15,7.788056033216524,,,,,,,,
1508,,,2020-12-16,7.9346383115485315,,,,,,,,
1509,,,2020-12-17,7.961262527887111,,,,,,,,
1510,,,2020-12-18,7.932102054181772,,,,,,,,
1511,,,2020-12-21,7.926030866353042,,,,,,,,
1512,,,2020-12-22,7.859490414245773,,,,,,,,
1513,,,2020-12-23,7.899241763555842,,,,,,,,
1514,,,2020-12-24,8.05765927345837,,,,,,,,
1515,,,2020-12-25,8.139130277892786,,,,,,,,
1516,,,2020-12-28,8.14802905689514,,,,,,,,
1517,,,2020-12-29,8.126467311271902,,,,,,,,
1518,,,2020-12-30,8.196547492875585,,,,,,,,
1519,,,2020-12-31,8.17699308499128,,,,,,,,
1520,,,2021-01-04,8.110964386535665,,,,,,,,
1521,,,2021-01-05,8.111553653808391,,,,,,,,
1522,,,2021-01-06,8.025965434373013,,,,,,,,
1523,,,2021-01-07,8.02316345903402,,,,,,,,
1524,,,2021-01-08,7.965444068363531,,,,,,,,
1525,,,2021-01-11,7.956772647012374,,,,,,,,
1526,,,2021-01-11,7.956772647012374,,,,,,,,
1527,,,2021-01-12,7.8435834669502285,,,,,,,,
1528,,,2021-01-13,7.886563991800675,,,,,,,,
1529,,,2021-01-14,7.843699841327489,,,,,,,,
1530,,,2021-01-15,7.663886107087414,,,,,,,,
1531,,,2021-01-18,7.650926351161905,,,,,,,,
1532,,,2021-01-19,7.560063407550427,,,,,,,,
1533,,,2021-01-20,7.272505169300284,,,,,,,,
1534,,,2021-01-21,7.164029977688573,,,,,,,,
1535,,,2021-01-22,7.155894447084696,,,,,,,,
1536,,,2021-01-25,13.157567091670987,,,,,,,,
1537,,,2021-01-26,7.1308315443536925,,,,,,,,
1538,,,2021-01-27,7.120564322980801,,,,,,,,
1539,,,2021-01-28,13.112610022175968,,,,,,,,
1540,,,2021-01-29,6.913167386750112,,,,,,,,
1541,,,2021-02-01,6.825842192486968,,,,,,,,
1542,,,2021-02-02,7.003574295039825,,,,,,,,
1543,,,2021-02-03,7.187010060826015,,,,,,,,
1544,,,2021-02-04,7.209650024548628,,,,,,,,
1545,,,2021-02-05,7.2706426481706155,,,,,,,,
1546,,,2021-02-17,7.2706426481706155,,,,,,,,
1547,,,2021-02-18,7.449567589611537,,,,,,,,
1548,,,2021-02-19,7.475469914017021,,,,,,,,
1549,,,2021-02-22,7.643638641470656,,,,,,,,
1550,,,2021-02-23,7.757470592540803,,,,,,,,
1551,,,2021-02-24,7.656414060837231,,,,,,,,
1552,,,2021-02-25,7.70817298760095,,,,,,,,
1553,,,2021-02-26,7.655623409628153,,,,,,,,
1554,,,2021-03-02,7.59351149337802,,,,,,,,
1555,,,2021-03-03,7.630395047437959,,,,,,,,
1556,,,2021-03-04,7.6304245143181495,,,,,,,,
1557,,,2021-03-05,7.580667729546538,,,,,,,,
1558,,,2021-03-08,7.589656510204941,,,,,,,,
1559,,,2021-03-09,7.620662647021116,,,,,,,,
1560,,,2021-03-10,7.629612971608303,,,,,,,,
1561,,,2021-03-11,7.665256791173699,,,,,,,,
1562,,,2021-03-11,7.665256791173699,,,,,,,,
1563,,,2021-03-12,7.6628927205254,,,,,,,,
1564,,,2021-03-15,7.743122359802243,,,,,,,,
1565,,,2021-03-16,7.707322818115963,,,,,,,,
1566,,,2021-03-17,7.64869745533225,,,,,,,,
1567,,,2021-03-18,7.677662418207338,,,,,,,,
1568,,,2021-03-19,7.640449112731286,,,,,,,,
1569,,,2021-03-22,7.795194864465783,,,,,,,,
1570,,,2021-03-23,7.754055714913311,,,,,,,,
1571,,,2021-03-24,7.7298086628616725,,,,,,,,
1572,,,2021-03-25,7.753071420286382,,,,,,,,
1573,,,2021-03-26,7.765339864733636,,,,,,,,
1574,,,2021-03-29,7.7764149837032965,,,,,,,,
1575,,,2021-03-30,7.733944148419849,,,,,,,,
1576,,,2021-03-31,7.831128860841896,,,,,,,,
1577,,,2021-04-01,7.6692982440981625,,,,,,,,
1578,,,2021-04-01,7.6692982440981625,,,,,,,,
1579,,,2021-04-06,7.3419745384659665,,,,,,,,
1580,,,2021-04-07,7.341399989013705,,,,,,,,
1581,,,2021-04-08,7.555305557007749,,,,,,,,
1582,,,2021-04-09,7.6974123956965155,,,,,,,,
1583,,,2021-04-12,7.6974123956965155,,,,,,,,
1584,,,2021-04-13,7.7561476254907475,,,,,,,,
1585,,,2021-04-14,7.71716807849239,,,,,,,,
1586,,,2021-04-15,7.870621477461698,,,,,,,,
1587,,,2021-04-16,7.980766391762622,,,,,,,,
1588,,,2021-04-19,8.086895491840398,,,,,,,,
1589,,,2021-04-20,8.303224533592125,,,,,,,,
1590,,,2021-04-21,8.620325042872155,,,,,,,,
1591,,,2021-04-22,8.658569176979976,,,,,,,,
1592,,,2021-04-23,8.822324470081652,,,,,,,,
1593,,,2021-04-26,9.092691647451286,,,,,,,,
1594,,,2021-04-27,9.176086239685059,,,,,,,,
1595,,,2021-04-28,9.36467885657476,,,,,,,,
1596,,,2021-04-29,9.359032045293535,,,,,,,,
1597,,,2021-05-03,8.939707652175601,,,,,,,,
1598,,,2021-05-04,8.367326188089399,,,,,,,,
1599,,,2021-05-05,8.447306800427011,,,,,,,,
1600,,,2021-05-06,8.40000463003357,,,,,,,,
1601,,,2021-05-07,8.391868760671708,,,,,,,,
1602,,,2021-05-10,8.701596200197677,,,,,,,,
1603,,,2021-05-11,8.33397450289073,,,,,,,,
1604,,,2021-05-12,7.767980122842779,,,,,,,,
1605,,,2021-05-13,7.602447178893284,,,,,,,,
1606,,,2021-05-14,7.590308379498143,,,,,,,,
1607,,,2021-05-17,7.590308379498143,,,,,,,,
1608,,,2021-05-18,8.044676544726856,,,,,,,,
1609,,,2021-05-19,8.046792207528371,,,,,,,,
1610,,,2021-05-20,8.044451674457028,,,,,,,,
1611,,,2021-05-21,7.9926183611039,,,,,,,,
1612,,,2021-05-24,8.161690035009844,,,,,,,,
1613,,,2021-05-25,8.363363061724197,,,,,,,,
1614,,,2021-05-26,8.566355340243641,,,,,,,,
1615,,,2021-05-27,8.624562152297674,,,,,,,,
1616,,,2021-05-28,8.712935496019423,,,,,,,,
1617,,,2021-05-31,8.609412602089034,,,,,,,,
1618,,,2021-06-01,8.644486933254848,,,,,,,,
1619,,,2021-06-02,8.714984397343184,,,,,,,,
1620,,,2021-06-03,8.883203687157504,,,,,,,,
1621,,,2021-06-04,8.76185432807367,,,,,,,,
1622,,,2021-06-07,8.598240259607765,,,,,,,,
1623,,,2021-06-08,8.61511651725196,,,,,,,,
1624,,,2021-06-09,8.53062224694189,,,,,,,,
1625,,,2021-06-10,8.480386642331613,,,,,,,,
1626,,,2021-06-11,8.480115171826856,,,,,,,,
1627,,,2021-06-11,8.480115171826856,,,,,,,,
1628,,,2021-06-15,8.43327947944341,,,,,,,,
1629,,,2021-06-16,8.524230101205742,,,,,,,,
1630,,,2021-06-17,8.659297345179093,,,,,,,,
1631,,,2021-06-18,8.669953014972656,,,,,,,,
1632,,,2021-06-21,8.688949531683958,,,,,,,,
1633,,,2021-06-22,8.641045471615612,,,,,,,,
1634,,,2021-06-23,8.80535633357909,,,,,,,,
1635,,,2021-06-24,8.91051387827199,,,,,,,,
1636,,,2021-06-25,8.873372764484042,,,,,,,,
1637,,,2021-06-28,8.810983838614787,,,,,,,,
1638,,,2021-06-29,8.726651589767293,,,,,,,,
1639,,,2021-06-30,8.845183615815335,,,,,,,,
1640,,,2021-07-01,8.935709389609212,,,,,,,,
1641,,,2021-07-02,8.965549989727991,,,,,,,,
1642,,,2021-07-05,9.209976172961648,,,,,,,,
1643,,,2021-07-06,9.427433765732632,,,,,,,,
1644,,,2021-07-07,9.504147619825078,,,,,,,,
1645,,,2021-07-08,9.558337797441315,,,,,,,,
1646,,,2021-07-09,9.308291039286035,,,,,,,,
1647,,,2021-07-12,9.308291039286035,,,,,,,,
1648,,,2021-07-13,9.18308294803086,,,,,,,,
1649,,,2021-07-14,9.098222610083747,,,,,,,,
1650,,,2021-07-15,9.245430810681729,,,,,,,,
1651,,,2021-07-16,9.269945336119486,,,,,,,,
1652,,,2021-07-19,9.272443562497402,,,,,,,,
1653,,,2021-07-20,9.19489649237909,,,,,,,,
1654,,,2021-07-21,9.115939294886989,,,,,,,,
1655,,,2021-07-22,9.141604091441778,,,,,,,,
1656,,,2021-07-23,9.177090865797721,,,,,,,,
1657,,,2021-07-26,9.167442279181374,,,,,,,,
1658,,,2021-07-27,9.119993189910826,,,,,,,,
1659,,,2021-07-28,9.014922866001983,,,,,,,,
1660,,,2021-07-29,9.058573322942367,,,,,,,,
1661,,,2021-07-30,8.964551608839344,,,,,,,,
1662,,,2021-08-02,9.020684073829877,,,,,,,,
1663,,,2021-08-03,8.98461496206822,,,,,,,,
1664,,,2021-08-04,8.898336172477384,,,,,,,,
1665,,,2021-08-05,8.882078912563065,,,,,,,,
1666,,,2021-08-06,8.90414051376537,,,,,,,,
1667,,,2021-08-09,8.828568065156157,,,,,,,,
1668,,,2021-08-10,8.779868335296849,,,,,,,,
1669,,,2021-08-11,8.765484800582088,,,,,,,,
1670,,,2021-08-12,8.811738603267038,,,,,,,,
1671,,,2021-08-13,8.773247752247144,,,,,,,,
1672,,,2021-08-16,8.773247752247144,,,,,,,,
1673,,,2021-08-17,8.726274858126983,,,,,,,,
1674,,,2021-08-18,8.785848702899422,,,,,,,,
1675,,,2021-08-19,8.624007646066552,,,,,,,,
1676,,,2021-08-20,8.607156218137533,,,,,,,,
1677,,,2021-08-23,8.756667889881877,,,,,,,,
1678,,,2021-08-24,8.750599900950977,,,,,,,,
1679,,,2021-08-25,8.824035384169413,,,,,,,,
1680,,,2021-08-26,8.881793565318889,,,,,,,,
1681,,,2021-08-27,8.912891068690532,,,,,,,,
1682,,,2021-08-30,9.020374896024602,,,,,,,,
1683,,,2021-08-31,9.081247287476192,,,,,,,,
1684,,,2021-09-01,9.209598495425343,,,,,,,,
1685,,,2021-09-02,9.110514962869958,,,,,,,,
1686,,,2021-09-03,9.192942440237182,,,,,,,,
1687,,,2021-09-06,8.974899771070197,,,,,,,,
1688,,,2021-09-07,8.927872726313534,,,,,,,,
1689,,,2021-09-08,8.827120136321389,,,,,,,,
1690,,,2021-09-09,8.840010377071915,,,,,,,,
1691,,,2021-09-10,8.913550494396942,,,,,,,,
1692,,,2021-09-13,8.913550494396942,,,,,,,,
1693,,,2021-09-14,8.936344801996967,,,,,,,,
1694,,,2021-09-15,8.904947860075975,,,,,,,,
1695,,,2021-09-16,8.88751631489403,,,,,,,,
1696,,,2021-09-17,8.918722168447776,,,,,,,,
1697,,,2021-09-22,8.782945448809064,,,,,,,,
1698,,,2021-09-23,8.81514339643185,,,,,,,,
1699,,,2021-09-24,8.899081245147466,,,,,,,,
1700,,,2021-09-27,8.970658143316621,,,,,,,,
1701,,,2021-09-28,9.010256388571591,,,,,,,,
1702,,,2021-09-29,8.980464665180229,,,,,,,,
1703,,,2021-09-30,9.139039084191015,,,,,,,,
1704,,,2021-10-01,8.81499039767273,,,,,,,,
1705,,,2021-10-04,8.649043798975018,,,,,,,,
1706,,,2021-10-05,8.823385408444125,,,,,,,,
1707,,,2021-10-06,8.82075797182551,,,,,,,,
1708,,,2021-10-07,8.921281721443762,,,,,,,,
1709,,,2021-10-08,8.943499123662912,,,,,,,,
1710,,,2021-10-12,8.943499123662912,,,,,,,,
1711,,,2021-10-13,8.935509614748744,,,,,,,,
1712,,,2021-10-14,8.91933444492829,,,,,,,,
1713,,,2021-10-15,8.963191429509116,,,,,,,,
1714,,,2021-10-18,8.945745830360332,,,,,,,,
1715,,,2021-10-19,8.954325332866427,,,,,,,,
1716,,,2021-10-20,8.940676887574531,,,,,,,,
1717,,,2021-10-21,8.99333487304345,,,,,,,,
1718,,,2021-10-22,8.946900607795298,,,,,,,,
1719,,,2021-10-25,8.985649303125099,,,,,,,,
1720,,,2021-10-26,8.978545945498078,,,,,,,,
1721,,,2021-10-27,8.990880693364707,,,,,,,,
1722,,,2021-10-28,9.027313948668933,,,,,,,,
1723,,,2021-10-29,9.010081771738424,,,,,,,,
1724,,,2021-11-01,9.071511110032672,,,,,,,,
1725,,,2021-11-02,8.966018371831488,,,,,,,,
1726,,,2021-11-03,9.019453833455632,,,,,,,,
1727,,,2021-11-04,9.020694967690961,,,,,,,,
1728,,,2021-11-05,9.093416728523412,,,,,,,,
1729,,,2021-11-08,9.071917172807227,,,,,,,,
1730,,,2021-11-09,9.059315821182286,,,,,,,,
1731,,,2021-11-10,9.11336868135814,,,,,,,,
1732,,,2021-11-11,9.070350229832448,,,,,,,,
1733,,,2021-11-12,9.029831461423974,,,,,,,,
1734,,,2021-11-15,9.002469719048468,,,,,,,,
1735,,,2021-11-15,9.002469719048468,,,,,,,,
1736,,,2021-11-16,9.02418941819453,,,,,,,,
1737,,,2021-11-17,9.087586142842566,,,,,,,,
1738,,,2021-11-18,9.063737984253574,,,,,,,,
1739,,,2021-11-19,9.021908787666042,,,,,,,,
1740,,,2021-11-22,9.00592237504583,,,,,,,,
1741,,,2021-11-23,8.95681014365906,,,,,,,,
1742,,,2021-11-24,8.93055073984476,,,,,,,,
1743,,,2021-11-25,8.975566271718446,,,,,,,,
1744,,,2021-11-26,8.893357722740928,,,,,,,,
1745,,,2021-11-29,8.82112679211033,,,,,,,,
1746,,,2021-11-30,8.815430734950379,,,,,,,,
1747,,,2021-12-01,8.881113340285314,,,,,,,,
1748,,,2021-12-02,8.908366197706364,,,,,,,,
1749,,,2021-12-03,8.998660110303572,,,,,,,,
1750,,,2021-12-06,9.012552548871142,,,,,,,,
1751,,,2021-12-07,8.971744059719741,,,,,,,,
1752,,,2021-12-08,8.98519369582345,,,,,,,,
1753,,,2021-12-09,9.067911237241804,,,,,,,,
1754,,,2021-12-10,9.010630888009423,,,,,,,,
1755,,,2021-12-13,9.010630888009423,,,,,,,,
1756,,,2021-12-14,8.937124088054361,,,,,,,,
1757,,,2021-12-15,8.946626517455591,,,,,,,,
1758,,,2021-12-16,9.008547224807515,,,,,,,,
1759,,,2021-12-17,8.958631112749712,,,,,,,,
1760,,,2021-12-20,8.973555912418336,,,,,,,,
1761,,,2021-12-21,8.970906621775416,,,,,,,,
1762,,,2021-12-22,8.996051457342437,,,,,,,,
1763,,,2021-12-23,9.069672055063474,,,,,,,,
1764,,,2021-12-24,9.038741902716309,,,,,,,,
1765,,,2021-12-27,9.107783278945288,,,,,,,,
1766,,,2021-12-28,9.043304702738865,,,,,,,,
1767,,,2021-12-29,9.192847564467556,,,,,,,,
1768,,,2021-12-30,9.365388983324776,,,,,,,,
1769,,,2022-01-03,9.472595858024219,,,,,,,,
1770,,,2022-01-04,9.514723134059242,,,,,,,,
1771,,,2022-01-05,9.649389169141253,,,,,,,,
1772,,,2022-01-06,9.553752570780423,,,,,,,,
1773,,,2022-01-07,9.503202551070988,,,,,,,,
1774,,,2022-01-10,9.50461584897306,,,,,,,,
1775,,,2022-01-11,9.308056917964585,,,,,,,,
1776,,,2022-01-11,9.308056917964585,,,,,,,,
1777,,,2022-01-12,9.292849117161117,,,,,,,,
1778,,,2022-01-13,9.365856877881727,,,,,,,,
1779,,,2022-01-14,9.23947799856726,,,,,,,,
1780,,,2022-01-17,9.211006630947754,,,,,,,,
1781,,,2022-01-18,9.204847640156439,,,,,,,,
1782,,,2022-01-19,9.162713365233916,,,,,,,,
1783,,,2022-01-20,9.173361169262945,,,,,,,,
1784,,,2022-01-21,9.014185576833267,,,,,,,,
1785,,,2022-01-24,8.921325462701274,,,,,,,,
1786,,,2022-01-25,8.76149799767462,,,,,,,,
1787,,,2022-01-26,8.820338962575468,,,,,,,,
1788,,,2022-02-07,9.070485225151998,,,,,,,,
1789,,,2022-02-08,9.186395755138834,,,,,,,,
1790,,,2022-02-09,9.21525545379658,,,,,,,,
1791,,,2022-02-10,9.179725642950006,,,,,,,,
1792,,,2022-02-11,9.225987613165183,,,,,,,,
1793,,,2022-02-11,9.225987613165183,,,,,,,,
1794,,,2022-02-14,9.11570552269072,,,,,,,,
1795,,,2022-02-15,9.141599099540915,,,,,,,,
1796,,,2022-02-16,9.160252654915606,,,,,,,,
1797,,,2022-02-17,9.198763242645983,,,,,,,,
1798,,,2022-02-18,9.207881776841868,,,,,,,,
1799,,,2022-02-21,9.31487431829728,,,,,,,,
1800,,,2022-02-22,9.214004874310662,,,,,,,,
1801,,,2022-02-23,9.23887340560462,,,,,,,,
1802,,,2022-02-24,9.073011873646674,,,,,,,,
1803,,,2022-02-25,9.144351830048581,,,,,,,,
1804,,,2022-03-01,9.18361330576462,,,,,,,,
1805,,,2022-03-02,9.187317483342639,,,,,,,,
1806,,,2022-03-03,9.206929155648917,,,,,,,,
1807,,,2022-03-04,9.179564656454223,,,,,,,,
1808,,,2022-03-07,8.898311781354735,,,,,,,,
1809,,,2022-03-08,8.735132375617637,,,,,,,,
1810,,,2022-03-09,8.82066292311799,,,,,,,,
1811,,,2022-03-10,8.944390447972895,,,,,,,,
1812,,,2022-03-11,8.864197983070007,,,,,,,,
1813,,,2022-03-11,8.864197983070007,,,,,,,,
1814,,,2022-03-14,8.856374867042422,,,,,,,,
1815,,,2022-03-15,8.73327188686071,,,,,,,,
1816,,,2022-03-16,8.78504659334095,,,,,,,,
1817,,,2022-03-17,8.915862013548756,,,,,,,,
1818,,,2022-03-18,9.006956213942695,,,,,,,,
1819,,,2022-03-21,9.066500041570137,,,,,,,,
1820,,,2022-03-22,9.148141778106707,,,,,,,,
1821,,,2022-03-23,9.173931921033734,,,,,,,,
1822,,,2022-03-24,9.122523205086623,,,,,,,,
1823,,,2022-03-25,9.116825533037806,,,,,,,,
1824,,,2022-03-28,9.056614784899384,,,,,,,,
1825,,,2022-03-29,9.090854037617829,,,,,,,,
1826,,,2022-03-30,9.095757945177198,,,,,,,,
1827,,,2022-03-31,9.045198476182785,,,,,,,,
1828,,,2022-04-01,9.050004591693648,,,,,,,,
1829,,,2022-04-01,9.050004591693648,,,,,,,,
1830,,,2022-04-06,9.07001279696466,,,,,,,,
1831,,,2022-04-07,8.980530732223176,,,,,,,,
1832,,,2022-04-08,9.117289257655177,,,,,,,,
1833,,,2022-04-11,9.02990247719559,,,,,,,,
1834,,,2022-04-11,9.02990247719559,,,,,,,,
1835,,,2022-04-12,8.978332444258909,,,,,,,,
1836,,,2022-04-13,9.06514518253049,,,,,,,,
1837,,,2022-04-14,9.038987102460434,,,,,,,,
1838,,,2022-04-15,8.959089168533264,,,,,,,,
1839,,,2022-04-18,8.858646937386336,,,,,,,,
1840,,,2022-04-19,8.97764755629547,,,,,,,,
1841,,,2022-04-20,8.984385367816257,,,,,,,,
1842,,,2022-04-21,9.041811940310767,,,,,,,,
1843,,,2022-04-22,8.990762939791457,,,,,,,,
1844,,,2022-04-25,8.762503134039731,,,,,,,,
1845,,,2022-04-26,8.743305151844728,,,,,,,,
1846,,,2022-04-27,8.577334966081297,,,,,,,,
1847,,,2022-04-28,8.553573009949393,,,,,,,,
1848,,,2022-04-29,8.662656285215629,,,,,,,,
1849,,,2022-05-03,8.774643627942794,,,,,,,,
1850,,,2022-05-04,8.655155052302097,,,,,,,,
1851,,,2022-05-05,8.664959196881282,,,,,,,,
1852,,,2022-05-06,8.601990741204597,,,,,,,,
1853,,,2022-05-09,8.454993845918741,,,,,,,,
1854,,,2022-05-10,8.518858769724426,,,,,,,,
1855,,,2022-05-11,8.403821456503755,,,,,,,,
1856,,,2022-05-12,8.217287466472326,,,,,,,,
1857,,,2022-05-13,8.185223820505207,,,,,,,,
1858,,,2022-05-16,8.346275273739264,,,,,,,,
1859,,,2022-05-16,8.346275273739264,,,,,,,,
1860,,,2022-05-17,8.462217582139676,,,,,,,,
1861,,,2022-05-18,8.7591296485183,,,,,,,,
1862,,,2022-05-19,8.778625163667627,,,,,,,,
1863,,,2022-05-20,9.06896605262587,,,,,,,,
1864,,,2022-05-23,9.162849398829616,,,,,,,,
1865,,,2022-05-24,9.035487178716085,,,,,,,,
1866,,,2022-05-25,9.161319016941567,,,,,,,,
1867,,,2022-05-26,9.24439895990325,,,,,,,,
1868,,,2022-05-27,9.4201803475897,,,,,,,,
1869,,,2022-05-30,9.43376296378612,,,,,,,,
1870,,,2022-05-31,9.338432719875485,,,,,,,,
1871,,,2022-06-01,9.394255537469586,,,,,,,,
1872,,,2022-06-02,9.480219553445258,,,,,,,,
1873,,,2022-06-06,9.652266107344602,,,,,,,,
1874,,,2022-06-07,9.593211368888866,,,,,,,,
1875,,,2022-06-08,9.51650559152844,,,,,,,,
1876,,,2022-06-09,9.625330401763952,,,,,,,,
1877,,,2022-06-10,9.566116178980987,,,,,,,,
