,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
379,,,2016-08-09,1.0203142850145361,-6.430739203181213,1471,3.3807394226728444,5.0,4.88,4.85,5.09,2017-10-11,2017-11-15,-2.400000000000002
380,,,2016-08-10,1.0152906417383927,-6.891439003977351,4157,0.597268321415922,21.1,22.0,21.0,22.3,2017-11-15,2017-12-11,4.265402843601884
381,,,2016-08-11,0.9930836793497249,-8.92795763923374,5701,0.9284533625117529,2.06,2.3,2.06,2.3,2017-11-15,2017-12-11,11.650485436893199
382,,,2016-08-12,0.9943708101423688,-8.809919620374874,2323,1.8163107324986096,4.28,4.24,4.08,4.28,2017-11-15,2017-12-11,-0.9345794392523366
383,,,2016-08-15,1.0091034809486032,-7.458840705624025,2025,2.189637401789808,2.83,2.74,2.69,2.84,2017-11-15,2017-12-11,-3.180212014134276
384,,,2016-08-16,1.0101822144779955,-7.3599140313390095,3383,2.3145781538159462,3.01,3.9,3.0,4.33,2017-11-15,2017-12-11,29.568106312292365
385,,,2016-08-17,1.0225294156616005,-6.2275977395573445,1417,2.3755135936598832,4.82,4.74,4.73,4.82,2017-11-15,2017-12-11,-1.6597510373444035
386,,,2016-08-18,1.0301327468096073,-5.530324276310383,5304,2.4707420265791855,2.5,2.27,2.1,2.5,2017-11-15,2017-12-11,-9.199999999999998
387,,,2016-08-19,1.036809886580393,-4.91798840905302,2364,2.6652480995490713,2.52,2.47,2.41,2.57,2017-11-15,2017-12-11,-1.984126984126977
388,,,2016-08-22,1.0361911119721492,-4.974733946720744,8101,2.690870444800104,3.67,3.81,3.62,4.0,2017-11-15,2017-12-11,3.8147138964577776
389,,,2016-08-23,1.0361963846871205,-4.974250405473213,6148,2.9519049794818586,4.65,4.69,4.64,4.8,2017-11-15,2017-12-11,0.8602150537634357
390,,,2016-08-24,1.027956985359159,-5.729855336081602,4157,0.6671358764558835,22.0,21.0,21.0,22.1,2017-12-11,2018-01-11,-4.545454545454541
391,,,2016-08-25,1.0265342300596307,-5.8603309783683555,5701,1.120411979527457,2.3,2.33,2.22,2.36,2017-12-11,2018-01-11,1.3043478260869712
392,,,2016-08-26,1.0460999131210331,-4.066034330826884,8287,1.2498894630770088,4.81,9.07,4.81,9.89,2017-12-11,2018-01-11,88.56548856548858
393,,,2016-08-29,1.0577760210614366,-2.9952615258064585,2323,1.7012801191110378,4.24,4.27,4.2,4.42,2017-12-11,2018-01-11,0.7075471698112956
394,,,2016-08-30,1.067643116409719,-2.0903865951008016,2025,1.9506845433168638,2.74,3.0,2.67,3.0,2017-12-11,2018-01-11,9.48905109489051
395,,,2016-08-31,1.0828086579617962,-0.6996107004056951,5304,2.004832229270579,2.27,2.19,2.1,2.4,2017-12-11,2018-01-11,-3.524229074889873
396,,,2016-09-01,1.0785350816755968,-1.0915246233326847,1417,2.306732989565678,4.74,4.74,4.65,4.76,2017-12-11,2018-01-11,0.0
397,,,2016-09-02,1.0728056252517624,-1.616951945305467,2364,2.4618710549045306,2.47,2.4,2.35,2.49,2017-12-11,2018-01-11,-2.8340080971660075
398,,,2016-09-05,1.0705278943133902,-1.8258342508143954,2475,2.693406344923892,2.55,2.32,2.3,2.55,2017-12-11,2018-01-11,-9.019607843137257
399,,,2016-09-06,1.0757195320504023,-1.3497282974706537,8101,2.945934651741747,3.81,3.84,3.8,3.95,2017-12-11,2018-01-11,0.7874015748031482
400,,,2016-09-07,1.075331899502697,-1.385276649073952,4157,0.6143729935887233,21.0,25.35,21.0,25.35,2018-01-11,2018-02-09,20.71428571428573
401,,,2016-09-08,1.0878770061576106,-0.2348111762703442,5701,1.2126737796071878,2.33,2.36,2.24,2.42,2018-01-11,2018-02-09,1.2875536480686511
402,,,2016-09-09,1.0834444297395307,-0.6413064149989101,2323,1.7337620613426417,4.27,4.2,4.2,5.3,2018-01-11,2018-02-09,-1.6393442622950727
403,,,2016-09-12,1.0866415913293304,-0.34810651473360377,5304,1.781779129648847,2.19,2.11,2.06,2.36,2018-01-11,2018-02-09,-3.65296803652968
404,,,2016-09-13,1.0841501891050687,-0.5765838259851996,2364,2.247477753675076,2.4,2.36,2.36,2.47,2018-01-11,2018-02-09,-1.6666666666666718
