,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
1071,,,2019-06-21,2.045977718013639,9942,154.5,137.0,134.5,154.5,2023-07-12,2023-08-04,-11.326860841423947
1072,,,2019-06-24,2.0654698781738885,2211,65.0,65.4,55.9,65.4,2023-07-12,2023-08-04,0.6153846153846176
1073,,,2019-06-25,2.042256799948004,3622,36.25,34.1,34.1,37.45,2023-07-12,2023-08-04,-5.931034482758612
1074,,,2019-06-26,2.0355497417852066,6235,156.5,120.5,111.5,172.0,2023-07-12,2023-08-04,-23.003194888178914
1075,,,2019-06-27,2.0480569641847324,8996,343.5,331.0,316.5,421.0,2023-07-12,2023-08-04,-3.639010189228531
1076,,,2019-06-28,2.036900656139325,2020,26.5,27.45,24.95,27.45,2023-07-12,2023-08-04,3.5849056603773466
1077,,,2019-07-01,2.1025683812403697,,,,,,,,
1078,,,2019-07-02,2.133815240986816,,,,,,,,
1079,,,2019-07-03,2.129665941297968,,,,,,,,
1080,,,2019-07-04,2.1358827930521955,,,,,,,,
1081,,,2019-07-05,2.157296399164474,,,,,,,,
1082,,,2019-07-08,2.153062056908218,,,,,,,,
1083,,,2019-07-09,2.1384412192431608,,,,,,,,
1084,,,2019-07-10,2.151795824996626,,,,,,,,
1085,,,2019-07-11,2.1654931111061257,,,,,,,,
1086,,,2019-07-12,2.1654931111061257,,,,,,,,
1087,,,2019-07-15,2.170138085245468,,,,,,,,
1088,,,2019-07-16,2.166355158866128,,,,,,,,
1089,,,2019-07-17,2.1658568137045844,,,,,,,,
1090,,,2019-07-18,2.142194234812311,,,,,,,,
1091,,,2019-07-19,2.1724551855486105,,,,,,,,
1092,,,2019-07-22,2.176040967087647,,,,,,,,
1093,,,2019-07-23,2.171570334471589,,,,,,,,
1094,,,2019-07-24,2.179925576041017,,,,,,,,
1095,,,2019-07-25,2.1826756456417913,,,,,,,,
1096,,,2019-07-26,2.187505900200388,,,,,,,,
1097,,,2019-07-29,2.1787032804635476,,,,,,,,
1098,,,2019-07-30,2.131420166940862,,,,,,,,
1099,,,2019-07-31,2.1264108361967238,,,,,,,,
1100,,,2019-08-01,2.1268125700995615,,,,,,,,
1101,,,2019-08-02,2.0524501321582727,,,,,,,,
1102,,,2019-08-05,2.018254029421567,,,,,,,,
1103,,,2019-08-06,2.006869569316816,,,,,,,,
1104,,,2019-08-07,2.0074462563293194,,,,,,,,
1105,,,2019-08-08,2.0263611919616595,,,,,,,,
1106,,,2019-08-12,2.031179076798914,,,,,,,,
1107,,,2019-08-13,2.0381196563162614,,,,,,,,
1108,,,2019-08-14,2.043741186391096,,,,,,,,
1109,,,2019-08-15,2.041948517752292,,,,,,,,
1110,,,2019-08-16,2.041948517752292,,,,,,,,
1111,,,2019-08-19,2.046620818879142,,,,,,,,
1112,,,2019-08-20,2.015109617726643,,,,,,,,
1113,,,2019-08-21,2.0202889956939267,,,,,,,,
1114,,,2019-08-22,2.014825871515386,,,,,,,,
1115,,,2019-08-23,1.9999145473973057,,,,,,,,
1116,,,2019-08-26,1.9586034014790297,,,,,,,,
1117,,,2019-08-27,1.9799637288062395,,,,,,,,
1118,,,2019-08-28,1.9938607632355843,,,,,,,,
1119,,,2019-08-29,2.0066187610387796,,,,,,,,
1120,,,2019-08-30,1.9989987361383486,,,,,,,,
1121,,,2019-09-02,2.0122349579211454,,,,,,,,
1122,,,2019-09-03,2.0106375628323767,,,,,,,,
1123,,,2019-09-04,2.0073140765654918,,,,,,,,
1124,,,2019-09-05,2.0206062397119777,,,,,,,,
1125,,,2019-09-06,2.011910674876986,,,,,,,,
1126,,,2019-09-09,1.986911862904527,,,,,,,,
1127,,,2019-09-10,1.9851425130615121,,,,,,,,
1128,,,2019-09-11,2.0082758702990016,,,,,,,,
1129,,,2019-09-12,2.0082758702990016,,,,,,,,
1130,,,2019-09-16,2.0059403385737666,,,,,,,,
1131,,,2019-09-17,2.0010727367108143,,,,,,,,
1132,,,2019-09-18,1.9905869888680354,,,,,,,,
1133,,,2019-09-19,1.987691391692963,,,,,,,,
1134,,,2019-09-20,2.0077803194003985,,,,,,,,
1135,,,2019-09-23,2.0000714576430774,,,,,,,,
1136,,,2019-09-24,1.9837618137280966,,,,,,,,
1137,,,2019-09-25,1.98425616558042,,,,,,,,
1138,,,2019-09-26,1.9890918567106108,,,,,,,,
1139,,,2019-09-27,1.9699962078152422,,,,,,,,
1140,,,2019-10-01,1.9819029421293939,,,,,,,,
1141,,,2019-10-02,1.99385259797049,,,,,,,,
1142,,,2019-10-03,1.9966980513635633,,,,,,,,
1143,,,2019-10-04,1.995743521589842,,,,,,,,
1144,,,2019-10-07,2.0131104110300226,,,,,,,,
1145,,,2019-10-08,1.9919001390751023,,,,,,,,
1146,,,2019-10-09,2.0004220685677834,,,,,,,,
1147,,,2019-10-15,2.0004220685677834,,,,,,,,
1148,,,2019-10-16,1.9810810250688622,,,,,,,,
1149,,,2019-10-17,1.9826353750240149,,,,,,,,
1150,,,2019-10-18,2.0031856004457316,,,,,,,,
1151,,,2019-10-21,2.0220020851336944,,,,,,,,
1152,,,2019-10-22,2.0484650836844738,,,,,,,,
1153,,,2019-10-23,2.0308509447936918,,,,,,,,
1154,,,2019-10-24,2.034640995553523,,,,,,,,
1155,,,2019-10-25,2.0260538006613267,,,,,,,,
1156,,,2019-10-28,2.0306916733112574,,,,,,,,
1157,,,2019-10-29,1.9985497247450605,,,,,,,,
1158,,,2019-10-30,2.000092544397453,,,,,,,,
1159,,,2019-10-31,1.9964070371734037,,,,,,,,
1160,,,2019-11-01,2.020702158339313,,,,,,,,
1161,,,2019-11-04,2.044754267661256,,,,,,,,
1162,,,2019-11-05,2.057754184746806,,,,,,,,
1163,,,2019-11-06,2.037793919943518,,,,,,,,
1164,,,2019-11-07,2.032670498274457,,,,,,,,
1165,,,2019-11-08,2.0547712700834273,,,,,,,,
1166,,,2019-11-11,2.051099944091143,,,,,,,,
1167,,,2019-11-12,2.0776285428755403,,,,,,,,
1168,,,2019-11-13,2.0693820840012966,,,,,,,,
1169,,,2019-11-14,2.0795762201330072,,,,,,,,
1170,,,2019-11-15,2.071136908134472,,,,,,,,
1171,,,2019-11-18,2.071136908134472,,,,,,,,
1172,,,2019-11-19,2.0760533695784904,,,,,,,,
1173,,,2019-11-20,2.070198249846066,,,,,,,,
1174,,,2019-11-21,2.077195563551023,,,,,,,,
1175,,,2019-11-22,2.082981024020161,,,,,,,,
1176,,,2019-11-25,2.0940392303220907,,,,,,,,
1177,,,2019-11-26,2.074855048911501,,,,,,,,
1178,,,2019-11-27,2.070419283648725,,,,,,,,
1179,,,2019-11-28,2.0685125127180783,,,,,,,,
1180,,,2019-11-29,2.072046442444702,,,,,,,,
1181,,,2019-12-02,2.0468979495311723,,,,,,,,
1182,,,2019-12-03,2.0410583908109703,,,,,,,,
1183,,,2019-12-04,2.0171228095068057,,,,,,,,
1184,,,2019-12-05,2.018565203111614,,,,,,,,
1185,,,2019-12-06,2.028632022612094,,,,,,,,
1186,,,2019-12-09,2.0279099594767453,,,,,,,,
1187,,,2019-12-10,2.0448082923487143,,,,,,,,
1188,,,2019-12-11,2.0413783735407947,,,,,,,,
1189,,,2019-12-12,2.0413783735407947,,,,,,,,
1190,,,2019-12-13,2.0503397255084224,,,,,,,,
1191,,,2019-12-16,2.060459895566233,,,,,,,,
1192,,,2019-12-17,2.056144838225648,,,,,,,,
1193,,,2019-12-18,2.0784678579541565,,,,,,,,
1194,,,2019-12-19,2.0638502372657874,,,,,,,,
1195,,,2019-12-20,2.055240382356036,,,,,,,,
1196,,,2019-12-23,2.05445521665696,,,,,,,,
1197,,,2019-12-24,2.0515626377627125,,,,,,,,
1198,,,2019-12-25,2.0633055916296166,,,,,,,,
1199,,,2019-12-26,2.0606576825773084,,,,,,,,
1200,,,2019-12-27,2.0692774795273152,,,,,,,,
1201,,,2019-12-30,2.0762650754574152,,,,,,,,
1202,,,2019-12-31,2.06534580771585,,,,,,,,
1203,,,2020-01-02,2.0792864979008483,,,,,,,,
1204,,,2020-01-03,2.085746526765411,,,,,,,,
1205,,,2020-01-06,2.0632930340953375,,,,,,,,
1206,,,2020-01-07,2.047846317251873,,,,,,,,
1207,,,2020-01-08,2.016847659853669,,,,,,,,
1208,,,2020-01-09,2.041658689523159,,,,,,,,
1209,,,2020-01-10,2.0471872362339116,,,,,,,,
1210,,,2020-01-14,2.0471872362339116,,,,,,,,
1211,,,2020-01-15,2.053574994235513,,,,,,,,
1212,,,2020-01-16,2.0500169387491396,,,,,,,,
1213,,,2020-01-17,2.041014689802141,,,,,,,,
1214,,,2020-01-20,2.0533504082722165,,,,,,,,
1215,,,2020-01-30,1.9349230296057605,,,,,,,,
1216,,,2020-01-31,1.9469882658606545,,,,,,,,
1217,,,2020-02-03,1.935995286799082,,,,,,,,
1218,,,2020-02-04,1.9646355028037428,,,,,,,,
1219,,,2020-02-05,1.9547860815131817,,,,,,,,
1220,,,2020-02-06,1.964696386220312,,,,,,,,
1221,,,2020-02-07,1.941119221904632,,,,,,,,
1222,,,2020-02-10,1.9457440186008856,,,,,,,,
1223,,,2020-02-11,1.9505291273527796,,,,,,,,
1224,,,2020-02-12,1.9505291273527796,,,,,,,,
1225,,,2020-02-13,1.9498343944693604,,,,,,,,
1226,,,2020-02-14,1.9697486202056267,,,,,,,,
1227,,,2020-02-17,1.9750769184962174,,,,,,,,
1228,,,2020-02-18,1.9619626892380926,,,,,,,,
1229,,,2020-02-19,1.9727542515154772,,,,,,,,
1230,,,2020-02-20,1.9901677425797242,,,,,,,,
1231,,,2020-02-21,1.9838032883318952,,,,,,,,
1232,,,2020-02-24,1.97607346518364,,,,,,,,
1233,,,2020-02-25,1.9799467431298083,,,,,,,,
1234,,,2020-02-26,1.9729235326880323,,,,,,,,
1235,,,2020-02-27,1.9408680430159897,,,,,,,,
1236,,,2020-03-02,1.9517424759780253,,,,,,,,
1237,,,2020-03-03,1.9681472213858946,,,,,,,,
1238,,,2020-03-04,1.9457770938673982,,,,,,,,
1239,,,2020-03-05,1.9671473772677155,,,,,,,,
1240,,,2020-03-06,1.94956153514188,,,,,,,,
1241,,,2020-03-09,1.8696551253583098,,,,,,,,
1242,,,2020-03-10,1.8834587321447454,,,,,,,,
1243,,,2020-03-11,1.8395882607894039,,,,,,,,
1244,,,2020-03-12,1.8395882607894039,,,,,,,,
1245,,,2020-03-13,1.7734228073904466,,,,,,,,
1246,,,2020-03-16,1.7452271484851456,,,,,,,,
1247,,,2020-03-17,1.7167933413515037,,,,,,,,
1248,,,2020-03-18,1.7058184263216238,,,,,,,,
1249,,,2020-03-19,1.6135519705306614,,,,,,,,
1250,,,2020-03-20,1.6902536383141251,,,,,,,,
1251,,,2020-03-23,1.6596019961551596,,,,,,,,
1252,,,2020-03-24,1.7132435391201155,,,,,,,,
1253,,,2020-03-25,1.741039518344321,,,,,,,,
1254,,,2020-03-26,1.7817524757087737,,,,,,,,
1255,,,2020-03-27,1.7884296665525137,,,,,,,,
1256,,,2020-03-30,1.8124532244972003,,,,,,,,
1257,,,2020-03-31,1.8180125107177656,,,,,,,,
1258,,,2020-04-01,1.8239664956809145,,,,,,,,
1259,,,2020-04-06,1.8239664956809145,,,,,,,,
1260,,,2020-04-07,1.843396634666805,,,,,,,,
1261,,,2020-04-08,1.8726302695669261,,,,,,,,
1262,,,2020-04-09,1.886708285373495,,,,,,,,
1263,,,2020-04-10,1.9099681322970934,,,,,,,,
1264,,,2020-04-14,1.9099681322970934,,,,,,,,
1265,,,2020-04-15,1.9145801614742433,,,,,,,,
1266,,,2020-04-16,1.9257127861029972,,,,,,,,
1267,,,2020-04-17,1.926111252437156,,,,,,,,
1268,,,2020-04-20,1.9338085321090492,,,,,,,,
1269,,,2020-04-21,1.8964019626073478,,,,,,,,
1270,,,2020-04-22,1.9195734123626405,,,,,,,,
1271,,,2020-04-23,1.9236020724383307,,,,,,,,
1272,,,2020-04-24,1.9431085684291456,,,,,,,,
1273,,,2020-04-27,2.0030028818756818,,,,,,,,
1274,,,2020-04-28,2.0536104870490846,,,,,,,,
1275,,,2020-04-29,2.1058823858953235,,,,,,,,
1276,,,2020-04-30,2.1647138892966913,,,,,,,,
1277,,,2020-05-04,2.22042268113872,,,,,,,,
1278,,,2020-05-05,2.2880964983563596,,,,,,,,
1279,,,2020-05-06,2.3141243900568274,,,,,,,,
1280,,,2020-05-07,2.3426683458295825,,,,,,,,
1281,,,2020-05-08,2.2868401456561265,,,,,,,,
1282,,,2020-05-11,2.246543496331211,,,,,,,,
1283,,,2020-05-12,2.218633977111464,,,,,,,,
1284,,,2020-05-13,2.2331473232248755,,,,,,,,
1285,,,2020-05-14,2.1955888488854147,,,,,,,,
1286,,,2020-05-15,2.1831141425116867,,,,,,,,
1287,,,2020-05-19,2.1831141425116867,,,,,,,,
1288,,,2020-05-20,2.24113575961504,,,,,,,,
1289,,,2020-05-21,2.3052959458399944,,,,,,,,
1290,,,2020-05-22,2.3553592183424015,,,,,,,,
1291,,,2020-05-25,2.410518952993648,,,,,,,,
1292,,,2020-05-26,2.4429230940254474,,,,,,,,
1293,,,2020-05-27,2.387825331802411,,,,,,,,
1294,,,2020-05-28,2.390720545587333,,,,,,,,
1295,,,2020-05-29,2.448253715260351,,,,,,,,
1296,,,2020-06-01,2.4539245920497312,,,,,,,,
1297,,,2020-06-02,2.3707797451670647,,,,,,,,
1298,,,2020-06-03,2.422116591829711,,,,,,,,
1299,,,2020-06-04,2.4221189762472006,,,,,,,,
1300,,,2020-06-05,2.4662535793777707,,,,,,,,
1301,,,2020-06-08,2.40190435590767,,,,,,,,
1302,,,2020-06-09,2.4315217398174123,,,,,,,,
1303,,,2020-06-10,2.478511720728851,,,,,,,,
1304,,,2020-06-11,2.3979341914430874,,,,,,,,
1305,,,2020-06-12,2.3979341914430874,,,,,,,,
1306,,,2020-06-15,2.3794846787156554,,,,,,,,
1307,,,2020-06-16,2.4394864955533757,,,,,,,,
1308,,,2020-06-17,2.4509925002429918,,,,,,,,
1309,,,2020-06-18,2.4680779162036814,,,,,,,,
1310,,,2020-06-19,2.418819630184865,,,,,,,,
1311,,,2020-06-22,2.4453530850621656,,,,,,,,
1312,,,2020-06-23,2.4317967696221894,,,,,,,,
1313,,,2020-06-24,2.4245993950075877,,,,,,,,
1314,,,2020-06-29,2.4176583735314154,,,,,,,,
1315,,,2020-06-30,2.412806081858108,,,,,,,,
1316,,,2020-07-01,2.4384210008705227,,,,,,,,
1317,,,2020-07-02,2.467946584169125,,,,,,,,
1318,,,2020-07-03,2.4704129332620877,,,,,,,,
1319,,,2020-07-06,2.5214863102023015,,,,,,,,
1320,,,2020-07-07,2.479604908843771,,,,,,,,
1321,,,2020-07-08,2.521940820185297,,,,,,,,
1322,,,2020-07-09,2.562904263460635,,,,,,,,
1323,,,2020-07-10,2.524515203467399,,,,,,,,
1324,,,2020-07-14,2.524515203467399,,,,,,,,
1325,,,2020-07-15,2.492210267128481,,,,,,,,
1326,,,2020-07-16,2.491424620811527,,,,,,,,
1327,,,2020-07-17,2.433510080386095,,,,,,,,
1328,,,2020-07-20,2.479062270274597,,,,,,,,
1329,,,2020-07-21,2.511912050733227,,,,,,,,
1330,,,2020-07-22,2.545086586956486,,,,,,,,
1331,,,2020-07-23,2.5844412231552685,,,,,,,,
1332,,,2020-07-24,2.5571633704401178,,,,,,,,
1333,,,2020-07-27,3.1426294470615415,,,,,,,,
1334,,,2020-07-28,2.5330030909213024,,,,,,,,
1335,,,2020-07-29,2.594275575802482,,,,,,,,
1336,,,2020-07-30,2.653917232568477,,,,,,,,
1337,,,2020-07-31,2.6427653962929054,,,,,,,,
1338,,,2020-08-03,2.6682915466124353,,,,,,,,
1339,,,2020-08-04,2.677726655669411,,,,,,,,
1340,,,2020-08-05,2.691048404720512,,,,,,,,
1341,,,2020-08-06,2.682011795610502,,,,,,,,
1342,,,2020-08-07,2.720904809209744,,,,,,,,
1343,,,2020-08-10,2.7130948476878327,,,,,,,,
1344,,,2020-08-11,2.68220391800928,,,,,,,,
1345,,,2020-08-12,2.655170127793173,,,,,,,,
1346,,,2020-08-13,2.6603603979504227,,,,,,,,
1347,,,2020-08-14,2.6854892120510487,,,,,,,,
1348,,,2020-08-18,2.6854892120510487,,,,,,,,
1349,,,2020-08-19,2.6868998803733555,,,,,,,,
1350,,,2020-08-20,2.5274869310333354,,,,,,,,
1351,,,2020-08-21,2.6167437560616724,,,,,,,,
1352,,,2020-08-24,2.63684338283551,,,,,,,,
1353,,,2020-08-25,2.672206272926178,,,,,,,,
1354,,,2020-08-26,2.675979391930276,,,,,,,,
1355,,,2020-08-27,2.6775482649966,,,,,,,,
1356,,,2020-08-28,2.6923409695026885,,,,,,,,
1357,,,2020-08-31,2.757764138905602,,,,,,,,
1358,,,2020-09-01,2.762435462877307,,,,,,,,
1359,,,2020-09-02,2.808522357869601,,,,,,,,
1360,,,2020-09-03,2.8254962251244744,,,,,,,,
1361,,,2020-09-04,2.810299765324774,,,,,,,,
1362,,,2020-09-07,2.7801400318937297,,,,,,,,
1363,,,2020-09-08,2.7564294084396557,,,,,,,,
1364,,,2020-09-09,2.786035200185396,,,,,,,,
1365,,,2020-09-10,2.758400481466202,,,,,,,,
1366,,,2020-09-11,2.6714190723944635,,,,,,,,
1367,,,2020-09-14,2.6714190723944635,,,,,,,,
1368,,,2020-09-15,2.672008279135655,,,,,,,,
1369,,,2020-09-16,2.6954737233221824,,,,,,,,
1370,,,2020-09-17,2.6834925581574014,,,,,,,,
1371,,,2020-09-18,2.6876638104832944,,,,,,,,
1372,,,2020-09-21,2.6613415730269274,,,,,,,,
1373,,,2020-09-22,2.6196422620743935,,,,,,,,
1374,,,2020-09-23,2.5975461537228703,,,,,,,,
1375,,,2020-09-24,2.52119766993105,,,,,,,,
1376,,,2020-09-25,2.4354819043269407,,,,,,,,
1377,,,2020-09-28,2.487426091518522,,,,,,,,
1378,,,2020-09-29,2.473324726414159,,,,,,,,
1379,,,2020-09-30,2.4838140703283225,,,,,,,,
1380,,,2020-10-05,2.527355632559264,,,,,,,,
1381,,,2020-10-06,2.574847645389088,,,,,,,,
1382,,,2020-10-07,2.5588373019327877,,,,,,,,
1383,,,2020-10-08,2.5448418216527324,,,,,,,,
1384,,,2020-10-13,2.5448418216527324,,,,,,,,
1385,,,2020-10-14,2.555398823213461,,,,,,,,
1386,,,2020-10-15,2.559098984143726,,,,,,,,
1387,,,2020-10-16,2.581817075030488,,,,,,,,
1388,,,2020-10-19,2.5883375740288654,,,,,,,,
1389,,,2020-10-20,2.587384572230938,,,,,,,,
1390,,,2020-10-21,2.5986523299631488,,,,,,,,
1391,,,2020-10-22,2.5928974501444753,,,,,,,,
1392,,,2020-10-23,2.594650447132286,,,,,,,,
1393,,,2020-10-26,2.582788610284377,,,,,,,,
1394,,,2020-10-27,2.5887541801160565,,,,,,,,
1395,,,2020-10-28,2.577658000986893,,,,,,,,
1396,,,2020-10-29,2.5848078633178053,,,,,,,,
1397,,,2020-10-30,2.5495391625436263,,,,,,,,
1398,,,2020-11-02,2.5545501177643626,,,,,,,,
1399,,,2020-11-03,2.584742859632137,,,,,,,,
1400,,,2020-11-04,2.590662647783113,,,,,,,,
1401,,,2020-11-05,1.9157824144314919,,,,,,,,
1402,,,2020-11-06,2.605323446830899,,,,,,,,
1403,,,2020-11-09,2.6404114250869073,,,,,,,,
1404,,,2020-11-10,2.612049519557514,,,,,,,,
1405,,,2020-11-11,2.6242239956326663,,,,,,,,
1406,,,2020-11-12,2.631245406122176,,,,,,,,
1407,,,2020-11-13,2.638552038522705,,,,,,,,
1408,,,2020-11-17,2.638552038522705,,,,,,,,
1409,,,2020-11-18,2.703089993156697,,,,,,,,
1410,,,2020-11-19,2.7078796288789224,,,,,,,,
1411,,,2020-11-20,2.6785692339213676,,,,,,,,
1412,,,2020-11-23,2.7176379714691667,,,,,,,,
1413,,,2020-11-24,2.6864898094990117,,,,,,,,
1414,,,2020-11-25,2.6976979076315657,,,,,,,,
1415,,,2020-11-26,2.772739909768664,,,,,,,,
1416,,,2020-11-27,2.783898741676615,,,,,,,,
1417,,,2020-11-30,2.824093140571807,,,,,,,,
1418,,,2020-12-01,2.8225798367421904,,,,,,,,
1419,,,2020-12-02,2.8116457619387156,,,,,,,,
1420,,,2020-12-03,2.8061444096793773,,,,,,,,
1421,,,2020-12-04,2.840426036884411,,,,,,,,
1422,,,2020-12-07,2.8160447882854434,,,,,,,,
1423,,,2020-12-08,2.8537241040367918,,,,,,,,
1424,,,2020-12-09,2.9302012001088205,,,,,,,,
1425,,,2020-12-10,2.920939215348726,,,,,,,,
1426,,,2020-12-11,2.9000842187847997,,,,,,,,
1427,,,2020-12-14,2.9000842187847997,,,,,,,,
1428,,,2020-12-15,2.8334304154815655,,,,,,,,
1429,,,2020-12-16,2.901195807356066,,,,,,,,
1430,,,2020-12-17,2.89799665343268,,,,,,,,
1431,,,2020-12-18,2.868624831468955,,,,,,,,
1432,,,2020-12-21,2.8991091314761355,,,,,,,,
1433,,,2020-12-22,2.8439792555681906,,,,,,,,
1434,,,2020-12-23,2.868376668859349,,,,,,,,
1435,,,2020-12-24,2.911699819932267,,,,,,,,
1436,,,2020-12-25,2.949501105674616,,,,,,,,
1437,,,2020-12-28,3.0057626805926594,,,,,,,,
1438,,,2020-12-29,3.0449858095489755,,,,,,,,
1439,,,2020-12-30,3.035166465329951,,,,,,,,
1440,,,2020-12-31,3.0655728839877536,,,,,,,,
1441,,,2021-01-04,3.0926591009122126,,,,,,,,
1442,,,2021-01-05,3.086772213718761,,,,,,,,
1443,,,2021-01-06,2.9983063389733715,,,,,,,,
1444,,,2021-01-07,3.0045475583186185,,,,,,,,
1445,,,2021-01-08,2.997790886607394,,,,,,,,
1446,,,2021-01-11,3.0472887452595283,,,,,,,,
1447,,,2021-01-12,3.0472887452595283,,,,,,,,
1448,,,2021-01-13,3.0794667599889975,,,,,,,,
1449,,,2021-01-14,3.1343669402761534,,,,,,,,
1450,,,2021-01-15,3.043706485468659,,,,,,,,
1451,,,2021-01-18,3.039867509833498,,,,,,,,
1452,,,2021-01-19,3.0500886672803817,,,,,,,,
1453,,,2021-01-20,2.93903656651951,,,,,,,,
1454,,,2021-01-21,2.944799430510379,,,,,,,,
1455,,,2021-01-22,3.0115526288141115,,,,,,,,
1456,,,2021-01-25,2.2289809477499323,,,,,,,,
1457,,,2021-01-26,2.9871895677016225,,,,,,,,
1458,,,2021-01-27,2.997790005680714,,,,,,,,
1459,,,2021-01-28,2.2359353411519773,,,,,,,,
1460,,,2021-01-29,2.9363881200263697,,,,,,,,
1461,,,2021-02-01,2.922856363988551,,,,,,,,
1462,,,2021-02-02,2.985113594821676,,,,,,,,
1463,,,2021-02-03,2.9904406368430907,,,,,,,,
1464,,,2021-02-04,3.0003145099870054,,,,,,,,
1465,,,2021-02-05,2.9918640358416733,,,,,,,,
1466,,,2021-02-18,2.9918640358416733,,,,,,,,
1467,,,2021-02-19,3.003767401809301,,,,,,,,
1468,,,2021-02-22,3.097257264746839,,,,,,,,
1469,,,2021-02-23,3.1357840185479273,,,,,,,,
1470,,,2021-02-24,3.0920560454030492,,,,,,,,
1471,,,2021-02-25,3.1068790009774276,,,,,,,,
1472,,,2021-02-26,3.1275359471304753,,,,,,,,
1473,,,2021-03-02,3.097539004203909,,,,,,,,
1474,,,2021-03-03,3.155110219706105,,,,,,,,
1475,,,2021-03-04,3.1332988249936604,,,,,,,,
1476,,,2021-03-05,3.1218151511982573,,,,,,,,
1477,,,2021-03-08,3.1283173951945837,,,,,,,,
1478,,,2021-03-09,3.1438535636697593,,,,,,,,
1479,,,2021-03-10,3.1562206358922538,,,,,,,,
1480,,,2021-03-11,3.170108987493271,,,,,,,,
1481,,,2021-03-12,3.170108987493271,,,,,,,,
1482,,,2021-03-15,3.252149079208157,,,,,,,,
1483,,,2021-03-16,3.2721107151629387,,,,,,,,
1484,,,2021-03-17,3.266207043656239,,,,,,,,
1485,,,2021-03-18,3.3512401410239434,,,,,,,,
1486,,,2021-03-19,3.3579740236052302,,,,,,,,
1487,,,2021-03-22,3.400052917806091,,,,,,,,
1488,,,2021-03-23,3.353965216444447,,,,,,,,
1489,,,2021-03-24,3.371020179211158,,,,,,,,
1490,,,2021-03-25,3.3118864309064175,,,,,,,,
1491,,,2021-03-26,3.4158341895747464,,,,,,,,
1492,,,2021-03-29,3.511640706402392,,,,,,,,
1493,,,2021-03-30,3.5401269078380873,,,,,,,,
1494,,,2021-03-31,3.550226965998528,,,,,,,,
1495,,,2021-04-01,3.653875431171386,,,,,,,,
1496,,,2021-04-06,3.653875431171386,,,,,,,,
1497,,,2021-04-07,3.6930595257200225,,,,,,,,
1498,,,2021-04-08,3.7896435278973173,,,,,,,,
1499,,,2021-04-09,3.767712994984691,,,,,,,,
1500,,,2021-04-13,3.767712994984691,,,,,,,,
1501,,,2021-04-14,3.759936288985403,,,,,,,,
1502,,,2021-04-15,3.873498430493997,,,,,,,,
1503,,,2021-04-16,4.031968435309028,,,,,,,,
1504,,,2021-04-19,4.203131142822425,,,,,,,,
1505,,,2021-04-20,4.135743396084174,,,,,,,,
1506,,,2021-04-21,4.26068807911868,,,,,,,,
1507,,,2021-04-22,4.228919986716912,,,,,,,,
1508,,,2021-04-23,4.221679451010857,,,,,,,,
1509,,,2021-04-26,4.4501560772576925,,,,,,,,
1510,,,2021-04-27,4.4852461560501915,,,,,,,,
1511,,,2021-04-28,4.516400566164945,,,,,,,,
1512,,,2021-04-29,4.548354921378178,,,,,,,,
1513,,,2021-05-03,4.5102103477723645,,,,,,,,
1514,,,2021-05-04,4.272674716055293,,,,,,,,
1515,,,2021-05-05,4.338438401114548,,,,,,,,
1516,,,2021-05-06,4.383108664738203,,,,,,,,
1517,,,2021-05-07,4.39096619617973,,,,,,,,
1518,,,2021-05-10,4.523524759415675,,,,,,,,
1519,,,2021-05-11,4.352952972394353,,,,,,,,
1520,,,2021-05-12,4.043170275729671,,,,,,,,
1521,,,2021-05-13,3.842357147152961,,,,,,,,
1522,,,2021-05-14,3.7716088836356088,,,,,,,,
1523,,,2021-05-18,3.7716088836356088,,,,,,,,
1524,,,2021-05-19,4.000404925155353,,,,,,,,
1525,,,2021-05-20,3.9124781043764867,,,,,,,,
1526,,,2021-05-21,4.096250083084603,,,,,,,,
1527,,,2021-05-24,4.161229947181405,,,,,,,,
1528,,,2021-05-25,4.1244059538526,,,,,,,,
1529,,,2021-05-26,4.245220232912819,,,,,,,,
1530,,,2021-05-27,4.327087879043465,,,,,,,,
1531,,,2021-05-28,4.653283940290315,,,,,,,,
1532,,,2021-05-31,4.622774876599891,,,,,,,,
1533,,,2021-06-01,4.782237882278029,,,,,,,,
1534,,,2021-06-02,4.857378373534582,,,,,,,,
1535,,,2021-06-03,4.883620451720507,,,,,,,,
1536,,,2021-06-04,4.810329072295601,,,,,,,,
1537,,,2021-06-07,4.682300912214302,,,,,,,,
1538,,,2021-06-08,4.812314027155343,,,,,,,,
1539,,,2021-06-09,4.743479193982549,,,,,,,,
1540,,,2021-06-10,4.751454371479123,,,,,,,,
1541,,,2021-06-11,4.824950675259846,,,,,,,,
1542,,,2021-06-15,4.824950675259846,,,,,,,,
1543,,,2021-06-16,4.779658970664035,,,,,,,,
1544,,,2021-06-17,4.847504384038473,,,,,,,,
1545,,,2021-06-18,4.945689416124682,,,,,,,,
1546,,,2021-06-21,4.977916644079435,,,,,,,,
1547,,,2021-06-22,5.157517300944877,,,,,,,,
1548,,,2021-06-23,4.914887684953342,,,,,,,,
1549,,,2021-06-24,5.105392489397531,,,,,,,,
1550,,,2021-06-25,5.281812227193224,,,,,,,,
