,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
759,,,2018-03-13,2.6626728724808317,0.0,3005,85.0,46.75,48.2,43.6,48.75,2020-10-12,2020-11-13,3.1016042780748654,6.7379679144385,0.0,0.0
760,,,2018-03-14,2.6747856190005854,0.0,2472,84.0,52.1,56.9,51.7,64.2,2020-10-12,2020-11-13,9.213051823416496,0.7677543186180396,0.7677543186180396,0.7677543186180396
761,,,2018-03-15,2.6881241336365944,0.0,9945,84.0,38.85,40.7,30.85,41.4,2020-10-12,2020-11-13,4.761904761904767,20.592020592020592,0.257400257400261,0.257400257400261
762,,,2018-03-16,2.6707588855067494,-0.6459987436053582,8403,84.0,36.95,35.7,35.5,37.5,2020-10-12,2020-11-13,-3.382949932341006,3.9242219215155685,0.40595399188091624,0.40595399188091624
763,,,2018-03-19,2.6790092308688362,-0.33908042614934075,4919,84.0,45.5,41.9,40.9,62.4,2020-10-12,2020-11-13,-7.912087912087918,10.109890109890113,0.7692307692307724,0.7692307692307724
764,,,2018-03-20,2.670781594809247,-0.6451539424961683,6257,83.0,38.85,40.8,32.25,41.1,2020-10-12,2020-11-13,5.019305019305009,16.98841698841699,0.12870012870012137,0.12870012870012137
765,,,2018-03-21,2.6903907226683788,0.0,3264,86.0,35.15,39.45,34.85,41.05,2020-11-16,2020-12-11,12.233285917496461,0.8534850640113717,0.5689900426742613,0.5689900426742613
766,,,2018-03-22,2.665320799212411,-0.9318320660540724,2441,85.0,52.4,56.1,51.8,58.3,2020-11-16,2020-12-11,7.061068702290085,1.145038167938934,0.19083969465649128,0.19083969465649128
767,,,2018-03-23,2.631396503393059,-2.192775152629445,3015,84.0,38.1,40.0,37.05,42.35,2020-11-16,2020-12-11,4.986876640419946,2.7559055118110347,0.0,0.0
768,,,2018-03-26,2.6394777582999205,-1.8924003840587789,6261,84.0,57.0,61.0,56.7,63.4,2020-11-16,2020-12-11,7.017543859649122,0.5263157894736793,0.0,0.0
769,,,2018-03-27,2.6764173713630335,-0.5193799988830738,6116,83.0,9.38,12.95,9.3,13.25,2020-11-16,2020-12-11,38.0597014925373,0.852878464818764,0.0,0.0
770,,,2018-03-28,2.6486423891831787,-1.5517572646025601,6257,83.0,41.3,45.05,41.3,46.65,2020-11-16,2020-12-11,9.079903147699753,0.0,0.24213075060533032,0.24213075060533032
771,,,2018-03-29,2.670932055483924,-0.7232654729479204,1104,82.0,21.75,21.75,21.75,24.05,2020-11-16,2020-12-11,0.0,0.0,5.747126436781609,5.747126436781609
772,,,2018-03-30,2.691253342735069,0.0,2401,81.0,14.95,17.2,14.85,17.65,2020-11-16,2020-12-11,15.050167224080258,0.6688963210702318,0.0,0.0
773,,,2018-04-02,2.685327567111489,-0.22018646589242463,2324,81.0,19.4,20.45,19.25,20.5,2020-11-16,2020-12-11,5.4123711340206215,0.7731958762886525,0.0,0.0
774,,,2018-04-03,2.6681461187358266,-0.858604562874743,4952,81.0,37.5,39.15,37.25,42.25,2020-11-16,2020-12-11,4.400000000000004,0.6666666666666667,2.5333333333333408,2.5333333333333408
775,,,2018-04-09,2.7092167014770876,0.0,3015,89.0,40.0,38.6,38.6,43.4,2020-12-11,2021-01-11,-3.499999999999992,3.499999999999996,2.1250000000000036,2.1250000000000036
776,,,2018-04-10,2.697876067787915,-0.4185945584562978,1589,87.0,83.0,83.3,79.0,84.4,2020-12-11,2021-01-11,0.3614457831325302,4.819277108433735,0.0,0.0
777,,,2018-04-11,2.6888942170887327,-0.7501239888737965,2401,86.0,17.2,20.45,16.45,20.45,2020-12-11,2021-01-11,18.895348837209312,4.3604651162790695,0.0,0.0
778,,,2018-04-12,2.685364225006242,-0.880419659964482,2357,85.0,255.0,283.5,248.0,283.5,2020-12-11,2021-01-11,11.176470588235299,2.7450980392156863,0.19607843137254902,0.19607843137254902
779,,,2018-04-13,2.676704031869735,-1.2000763759365096,2441,85.0,56.1,57.4,53.2,57.4,2020-12-11,2021-01-11,2.317290552584672,5.169340463458108,0.35650623885917243,0.35650623885917243
780,,,2018-04-16,2.6645669933446423,-1.6480670633730377,3264,85.0,39.45,40.35,37.1,40.35,2020-12-11,2021-01-11,2.281368821292773,5.956907477820029,0.1267427122940359,0.1267427122940359
781,,,2018-04-17,2.6470803837249695,-2.2935159715441356,2107,84.0,23.8,24.85,23.8,25.1,2020-12-11,2021-01-11,4.4117647058823595,0.0,2.1008403361344534,2.1008403361344534
782,,,2018-04-18,2.668987351300856,-1.484907063886709,6261,84.0,61.0,63.5,58.6,65.5,2020-12-11,2021-01-11,4.098360655737698,3.9344262295081944,0.0,0.0
783,,,2018-04-19,2.689952637316642,-0.7110565998630802,8111,83.0,15.8,16.8,15.8,17.6,2020-12-11,2021-01-11,6.329113924050622,0.0,3.797468354430366,3.797468354430366
784,,,2018-04-20,2.660311708828634,-1.8051340308728347,8213,83.0,45.3,45.4,43.5,45.45,2020-12-11,2021-01-11,0.22075055187638082,3.9735099337748285,0.0,0.0
785,,,2018-04-23,2.6046606364340605,-3.859272866065766,2107,90.0,24.85,22.65,15.15,24.85,2021-01-11,2021-02-05,-8.853118712273655,39.03420523138833,0.0,0.0
786,,,2018-04-24,2.52372592303548,-6.846657129364242,6261,89.0,63.5,61.3,60.5,64.4,2021-01-11,2021-02-05,-3.464566929133861,4.724409448818897,0.0,0.0
787,,,2018-04-25,2.542030792874033,-6.17100538734695,1589,87.0,83.3,77.3,67.4,83.3,2021-01-11,2021-02-05,-7.202881152460982,19.087635054021597,0.0,0.0
788,,,2018-04-26,2.4936944064653406,-7.955151571826735,1104,87.0,22.75,20.8,20.5,22.75,2021-01-11,2021-02-05,-8.571428571428562,9.89010989010989,0.0,0.0
789,,,2018-04-27,2.509674195173632,-7.365320987230861,3264,87.0,40.35,47.55,39.9,47.8,2021-01-11,2021-02-05,17.843866171003707,1.1152416356877395,0.0,0.0
790,,,2018-04-30,2.545962155442207,-6.025894715098756,2441,86.0,57.4,69.2,52.8,70.0,2021-01-11,2021-02-05,20.557491289198616,8.013937282229968,0.0,0.0
791,,,2018-05-02,2.556486198572925,-5.637441361589602,6257,86.0,47.2,50.3,32.25,52.5,2021-01-11,2021-02-05,6.567796610169485,31.673728813559325,0.0,0.0
792,,,2018-05-03,2.5091415901711733,-7.3849799905940205,3305,85.0,27.45,30.5,25.9,30.95,2021-01-11,2021-02-05,11.111111111111116,5.6466302367941745,0.18214936247723393,0.18214936247723393
793,,,2018-05-04,2.536031667573241,-6.3924393279217835,2357,85.0,283.5,288.5,270.0,293.0,2021-01-11,2021-02-05,1.763668430335108,4.761904761904762,0.0,0.0
794,,,2018-05-07,2.558572645118662,-5.560428454331223,5452,85.0,11.95,11.35,10.55,12.35,2021-01-11,2021-02-05,-5.020920502092052,11.715481171548106,0.0,0.0
795,,,2018-05-08,2.5729506605895085,-5.0297209822044,2204,91.0,47.45,50.8,47.45,50.8,2021-02-17,2021-03-11,7.0600632244467665,0.0,0.21074815595362342,0.21074815595362342
796,,,2018-05-09,2.56611217869858,-5.282136445581709,3501,89.0,51.4,56.4,51.4,57.3,2021-02-17,2021-03-11,9.727626459143979,0.0,0.7782101167315147,0.7782101167315147
797,,,2018-05-10,2.594588913542544,-4.23103061014084,3015,89.0,42.8,47.25,42.8,56.2,2021-02-17,2021-03-11,10.39719626168225,0.0,4.556074766355147,4.556074766355147
798,,,2018-05-11,2.6023512824296486,-3.9445135189508873,9905,89.0,22.4,23.85,22.4,23.85,2021-02-17,2021-03-11,6.473214285714302,0.0,1.7857142857142954,1.7857142857142954
799,,,2018-05-14,2.626568014760446,-3.0506487971811547,9907,88.0,10.6,11.45,10.6,11.45,2021-02-17,2021-03-11,8.018867924528305,0.0,2.8301886792452895,2.8301886792452895
800,,,2018-05-15,2.587867202935423,-4.479135924250876,1618,86.0,12.65,14.45,12.65,14.45,2021-02-17,2021-03-11,14.229249011857693,0.0,2.7667984189723294,2.7667984189723294
801,,,2018-05-16,2.620595856711561,-3.271087348502233,2107,85.0,23.1,24.3,23.1,25.0,2021-02-17,2021-03-11,5.1948051948051965,0.0,1.5151515151515058,1.5151515151515058
802,,,2018-05-17,2.6053594385463326,-3.833479354904734,6261,85.0,61.8,63.7,61.0,64.1,2021-02-17,2021-03-11,3.0744336569579422,1.294498381877018,0.9708737864077693,0.9708737864077693
803,,,2018-05-18,2.6093585485212487,-3.6858680555673318,4722,85.0,30.85,32.95,30.85,32.95,2021-02-17,2021-03-11,6.807131280388989,0.0,0.4862236628849224,0.4862236628849224
804,,,2018-05-21,2.651801834858104,-2.119242310431668,3305,84.0,33.55,39.8,33.55,41.8,2021-02-17,2021-03-11,18.62891207153503,0.0,9.985096870342778,9.985096870342778
805,,,2018-05-22,2.6605255435853588,-1.7972411680904687,6261,90.0,63.7,67.2,63.7,67.6,2021-03-11,2021-04-01,5.494505494505497,0.0,0.9419152276295044,0.9419152276295044
806,,,2018-05-23,2.655695474374341,-1.9755240351783776,2204,86.0,50.8,66.4,50.8,67.0,2021-03-11,2021-04-01,30.708661417322848,0.0,1.1811023622047274,1.1811023622047274
807,,,2018-05-24,2.704178151595463,-0.1859781049953435,1618,85.0,14.45,15.2,14.3,16.15,2021-03-11,2021-04-01,5.190311418685112,1.0380622837370144,0.0,0.0
808,,,2018-05-25,2.716847408878945,0.0,2459,84.0,51.5,54.2,51.5,54.2,2021-03-11,2021-04-01,5.242718446601957,0.0,1.3592233009708794,1.3592233009708794
809,,,2018-05-28,2.733423558069778,0.0,3501,84.0,56.4,53.1,52.2,56.7,2021-03-11,2021-04-01,-5.851063829787229,7.446808510638291,0.0,0.0
810,,,2018-05-29,2.742317778033171,0.0,3015,84.0,47.25,50.4,47.25,51.5,2021-03-11,2021-04-01,6.666666666666665,0.0,0.5291005291005291,0.5291005291005291
811,,,2018-05-30,2.7301185258210623,-0.44485188076409665,1589,83.0,82.8,79.5,77.0,84.0,2021-03-11,2021-04-01,-3.985507246376807,7.004830917874393,1.4492753623188441,1.4492753623188441
812,,,2018-05-31,2.714243387948825,-1.0237467848996595,3265,83.0,28.55,33.35,28.55,33.35,2021-03-11,2021-04-01,16.81260945709282,0.0,1.2259194395796773,1.2259194395796773
